interaction_id,customer_id,campaign_id,channel,send_date,opened,clicked,converted
7ef435b2-8aaa-4f05-910b-3b84b29f6fec,CUST092,CAMP008,Search,2026-05-11,False,False,False
,CUST092,CAMP001,Email,2026-06-07,True,True,True
,CUST092,CAMP004,Webinar,2026-06-15,False,False,False
c9dd36ce-a8f6-4f95-bedb-8074623fe27f,CUST092,CAMP004, eMail ,2026-03-05,True,True,True
76c42bce-4ab2-49c7-95ba-505690ab2708,CUST092,CAMP008,Social Media,2026-04-16,True,True,True
bdc4a452-2247-44af-bcc1-c7ed0c069199,CUST093,CAMP007,Email,2026-06-18,False,False,False
12c91f8e-1fae-4d07-8f94-f40e61b4b31b,CUST093,CAMP006,Email,2026-05-05,False,False,True
44658a44-24e4-485d-9b97-d5ae93c37bce,CUST093,CAMP004,Social Media,2026-01-25,False,True,False
2d0421e9-108b-4847-b143-2cd1124fd963,CUST093,CAMP010,Email,2026-06-10,False,False,True
2b7a958d-0a16-4d9e-b4a3-aaba51cc531f,CUST093,CAMP005,Social Media,2026-02-14,False,True,True
e5c74f7a-de8b-4db2-9f69-d3af1bb91905,CUST094,CAMP010,Social Media,2026-04-03,True,False,False
91ddeb78-6ff8-49e1-8e91-e64474ef8439,CUST094,CAMP002,Webinar,2026-02-28,True,False,False
049fcd69-04a0-43fe-971b-bff01b353b24,CUST095,CAMP001, eMail ,2026-04-19,True,False,False
aa217a3e-1a7d-4abf-ab01-78d46e4958e6,CUST095,CAMP004,Search,2026-07-11,False,False,False
320338c5-18b9-4f7a-9671-a2a634e99caa,CUST095,CAMP008,Email,2026-03-10,True,False,False
cb9858b5-8421-4102-9ef6-7a80960c0d1d,CUST095,CAMP008,Social Media,2026-01-27,True,False,False
49891951-ca16-4af1-979e-03183298ddd7,CUST095,CAMP003,Search,2026-07-09,False,False,False
3b166673-c181-4041-9d3f-70d2fde89f53,CUST096,CAMP001, eMail ,2026-03-07,True,False,False
e7004908-3ed3-4a33-b8d2-37b75f98dbb0,CUST096,CAMP005, eMail ,2026-04-07,True,False,False
c6f196be-cd08-48ad-bc6f-06c4a5a1eb82,CUST096,CAMP005,Social Media,2026-02-05,False,False,False
76bf220a-b51d-4627-aab8-777acfc32c95,CUST096,CAMP005, eMail ,2026-03-29,False,False,False
,CUST097,CAMP004,Webinar,2026-02-02,False,True,True
fdc97262-5c40-4c0e-97b4-56ebab360c96,CUST097,CAMP009,Search,2026-04-09,False,False,True
4cc53c25-782a-4d00-bcb2-21f16c8dbb88,CUST098,CAMP001, eMail ,2026-02-06,True,False,False
,CUST098,CAMP002, eMail ,2026-07-07,True,True,True
fb332f5e-d8f4-40a3-b8ac-c5e347662d24,CUST098,CAMP001, eMail ,2026-02-24,True,False,False
f96a6073-3b15-431d-b862-64295db2a82d,CUST098,CAMP007,Webinar,2026-03-03,False,False,False
7a63ce18-5860-4066-8c61-7e9bb45d62f9,CUST099,CAMP006, eMail ,2026-05-07,True,True,True
2fbfa0eb-4c89-448a-8752-82c12a4dc677,CUST099,CAMP002,Search,2026-02-07,True,True,True
8a96ab29-1302-4e0b-b1f7-79e395d447b3,CUST100,CAMP005,Search,2026-02-11,True,True,True
b1f6477e-722a-4312-a014-5453b531e5eb,CUST100,CAMP009,Webinar,2026-04-02,False,True,True
,CUST100,CAMP008,Email,2026-04-19,False,True,False
3f07afd6-ff0d-4863-98b6-4ec58b0df938,CUST100,CAMP006,Webinar,2026-06-05,False,True,False
1673da7b-3c9f-443e-9896-cdf7c2a6a5d5,CUST100,CAMP008,Webinar,2026-03-09,False,True,True
f9970c6d-0285-4e36-b12a-d276c3f3d983,CUST101,CAMP004,Search,2026-07-06,True,True,True
43dd6659-d0a1-4c73-a1b9-3ec2b6036a5a,CUST101,CAMP004, eMail ,2026-05-11,True,True,True
176c78b9-f364-4205-a0f7-d4d92b6d7148,CUST101,CAMP002,Social Media,2026-05-24,False,True,True
2b14b4f7-25d1-4906-a3c8-8d02d53b3dc2,CUST101,CAMP009,Webinar,2026-03-06,True,True,True
89c5d0ba-fce8-4b03-bfcb-cc5b61e2ca11,CUST102,CAMP009,Email,2026-02-26,False,True,False
,CUST102,CAMP009,Social Media,2026-07-14,True,False,False
,CUST102,CAMP001,Search,2026-02-06,False,False,True
,CUST102,CAMP001,Search,2026-07-18,False,False,True
,CUST102,CAMP003,Email,2026-04-02,True,True,True
,CUST103,CAMP007,Email,2026-05-04,True,True,False
a867b2d0-a5fc-4dc0-9578-2a980467963e,CUST103,CAMP002,Email,2026-02-25,True,False,True
5d5cf40e-a7b5-4b30-b5a9-16c3677e953f,CUST103,CAMP004,Webinar,2026-01-25,True,True,False
607991bb-d618-49a3-992e-5693627ad9b2,CUST104,CAMP001,Email,2026-03-22,False,False,False
7ed22fea-1114-4c43-a501-49972fdeaa30,CUST104,CAMP008, eMail ,2026-02-19,True,False,False
96977d82-e67d-417b-a4a7-de01ff204d0b,CUST104,CAMP008,Social Media,2026-02-17,True,False,False
26a0a75a-417e-40c6-a95a-7cade30286cd,CUST104,CAMP002,Webinar,2026-03-04,True,False,False
0f961074-b3db-4dd6-9939-61571e657eb9,CUST104,CAMP003, eMail ,2026-05-25,False,False,False
855e7201-f5de-46e1-9ef3-fd49a9ac52f4,CUST105,CAMP006,Email,2026-07-09,False,False,False
0c0a3e4b-4943-403f-8e6d-6c9108b5ee52,CUST105,CAMP007,Social Media,2026-03-03,True,False,False
,CUST106,CAMP003,Search,2026-07-09,False,False,True
5faa2866-1ad2-463b-975a-e057de63507a,CUST106,CAMP003,Social Media,2026-01-30,False,True,False
6f2f21bd-1690-4590-8de2-4f0627a76ca2,CUST106,CAMP006,Social Media,2026-02-03,True,False,False
8038adfe-704f-4fd6-a0f3-5812e1e11cd2,CUST107,CAMP010,Search,2026-06-27,True,False,False
643e038a-2583-4b18-a0c7-0c3566294a8e,CUST107,CAMP003,Email,2026-05-17,True,True,True
9d9548e0-7add-4a6a-9ea1-6b1598722e11,CUST107,CAMP003,Email,2026-01-24,True,True,True
,CUST107,CAMP007,Email,2026-05-24,False,True,True
ae528b6e-5ad6-4ea5-b706-f3032302a113,CUST108,CAMP004,Webinar,2026-04-01,True,False,True
e7cee2e8-af78-4d31-8686-2ca0e06cf711,CUST108,CAMP008,Search,2026-05-03,True,True,False
957fe612-c8ea-45f4-b31c-d51bf8049433,CUST108,CAMP006, eMail ,2026-05-23,True,True,True
1062c34f-e407-41d4-b747-14d5f716e79c,CUST108,CAMP003,Email,2026-05-05,False,True,True
9d8de7e7-863a-4681-af33-c0fadd7e0e99,CUST109,CAMP009,Social Media,2026-03-27,False,False,False
981926d6-db05-475f-a11b-e7b76ef97362,CUST109,CAMP008,Social Media,2026-02-26,True,True,True
fc7041d5-c670-4e64-a432-c7fbd948e6e1,CUST110,CAMP002,Social Media,2026-01-21,False,True,False
f837ad33-964d-4776-ad17-588f180828ce,CUST110,CAMP006,Search,2026-04-24,False,False,False
8c2d5af7-a575-41fc-af58-d88913c1f439,CUST110,CAMP006,Email,2026-07-08,True,False,False
,CUST110,CAMP004,Social Media,2026-06-13,False,True,False
b6d6055f-4123-4143-b5f0-bcdb5ab7757f,CUST110,CAMP002,Social Media,2026-04-22,False,False,False
ebe57cfd-187d-48c5-accd-e488cf4570d0,CUST111,CAMP006,Webinar,2026-07-15,False,False,False
d76d3916-6851-4845-bf5f-7b2352ee1384,CUST111,CAMP001,Social Media,2026-02-23,False,False,False
,CUST111,CAMP005, eMail ,2026-03-26,False,False,False
,CUST111,CAMP008,Search,2026-04-23,True,False,False
3dc84d63-e7da-49ed-9f3d-03c06d8b3c94,CUST111,CAMP002,Webinar,2026-04-07,True,False,False
9bd79e53-f45a-4e94-a00a-dac7253abcbc,CUST112,CAMP006,Webinar,2026-01-28,True,False,False
,CUST112,CAMP002,Email,2026-04-20,True,False,False
9dd6155d-4c60-4c94-9dd8-48ef5d68b024,CUST112,CAMP008,Search,2026-04-18,True,False,False
bbee3412-627d-4d85-8331-6d2d3654f9b6,CUST112,CAMP006, eMail ,2026-05-09,False,False,False
8de56cff-e60a-4dd7-a35e-1bca13fa238e,cust113,CAMP010,Search,2026-03-08,False,False,True
fdf0f290-2eaa-417a-969c-7990db6d7a69,CUST113,CAMP009,Email,2026-04-13,False,True,False
95361666-1d00-45ec-a1d2-a033f88a1ed4,cust113,CAMP001,Webinar,2026-01-29,False,True,True
1106e10d-3886-47b7-bda1-ca4e3adf3f40,CUST113,CAMP008,Webinar,2026-03-05,False,False,True
1eaa1259-bee2-4184-816a-62a605f08ca3,CUST114,CAMP007, eMail ,2026-04-17,False,False,False
f55b1395-9e8a-49bf-846c-737fa74d3650,CUST114,CAMP004,Email,2026-02-16,True,False,False
,CUST114,CAMP008,Social Media,2026-02-22,False,False,False
7a1740d2-b9f4-41e0-a089-816818f6eb29,CUST114,CAMP005,Search,2026-06-12,False,False,False
6658c9ac-0ae7-4db6-a268-45cdfbd0dd0f,CUST114,CAMP007,Social Media,2026-04-12,False,False,False
835d92f3-7acd-44f2-bdcf-3d249a590f0a,CUST115,CAMP001, eMail ,2026-02-19,False,False,False
92d536e4-0e6d-4555-9f89-98ca1b8ee8f1,CUST115,CAMP007,Webinar,2026-03-12,False,False,False
,CUST116,CAMP004, eMail ,2026-03-01,False,False,True
688d01fe-1511-4a02-a224-210f641a6ef9,CUST116,CAMP010,Search,2026-06-11,False,False,False
f9c64068-9cd5-49e5-bfd4-7a54e45317e7,CUST116,CAMP008, eMail ,2026-03-12,False,True,True
53e7fe52-b220-4872-84ea-2c7024171e09,CUST116,CAMP009,Search,2026-06-05,False,True,False
,CUST116,CAMP005,Social Media,2026-05-14,False,True,True
4f4eea4f-36bf-47a5-9d9a-37da7394cb2d,CUST117,CAMP007,Search,2026-03-10,True,True,True
0e00f794-f1a6-4a93-91cd-b3948f5c0fcb,CUST117,CAMP007,Email,2026-04-17,False,False,True
956502f1-07c7-480e-9f38-1be832a5b88b,CUST117,CAMP007, eMail ,2026-06-29,True,False,False
deda5d21-af07-46a9-905e-000923d176a9,CUST118,CAMP010, eMail ,2026-07-13,False,False,False
,CUST118,CAMP004,Webinar,2026-06-04,True,False,False
50ed97e9-c428-4fad-8970-a74a0aabb67d,CUST118,CAMP002,Email,2026-03-21,True,False,False
,CUST119,CAMP005,Webinar,2026-01-30,False,False,False
8a865d58-2d18-494f-ba89-21de3dafbee4,CUST119,CAMP003,Social Media,2026-02-03,False,False,True
0c7c90cb-7c93-4134-b5ba-d10bf2859ca9,CUST119,CAMP006, eMail ,2026-02-14,False,False,False
,CUST120,CAMP008, eMail ,2026-04-21,False,False,False
0f0b6a85-db55-404e-b2d9-7433d4034f29,CUST120,CAMP010, eMail ,2026-06-28,False,False,False
dc161911-3e6d-4e54-97a8-8e1ec568433d,CUST120,CAMP004,Webinar,2026-02-24,True,False,False
58030b94-66f3-4da5-8788-864446536597,CUST120,CAMP003,Email,2026-04-22,True,True,False
,CUST120,CAMP009,Social Media,2026-01-24,False,True,True
9f0ada58-9e75-455d-b477-2e0de49198ef,cust121,CAMP001, eMail ,2026-04-28,False,False,False
4cab9259-b4b8-4e18-b637-d3c4b33c0017,CUST121,CAMP007, eMail ,2026-07-05,False,False,False
,CUST121,CAMP005,Search,2026-05-28,False,False,True
922acfd0-c8ee-44e9-a033-024063205d10,CUST121,CAMP007,Email,2026-06-30,False,True,False
,CUST121,CAMP006, eMail ,2026-03-29,True,False,False
77638eb8-2780-43c1-b697-f44d5b0fd439,CUST122,CAMP009,Social Media,2026-02-17,True,False,True
9b04affb-f6af-4bc7-aa7f-8cd4e09aed17,CUST122,CAMP007, eMail ,2026-05-12,True,False,False
464671e1-82c7-4902-a53d-73b3acf7be3d,CUST123,CAMP001, eMail ,2026-04-01,True,False,False
f25737c1-12c4-4648-b29c-80dc9ffbd6c1,CUST123,CAMP001,Webinar,2026-05-21,False,True,False
aee325cc-6079-4645-beb1-ba9a57eb0409,CUST123,CAMP005,Search,2026-06-11,False,True,True
6f5bf3d3-ce57-4d76-a21f-9fea086ddd87,CUST123,CAMP004,Webinar,2026-03-26,False,True,True
22e47d2b-adc7-4382-99f6-ba0d853b4f82,CUST124,CAMP009,Social Media,2026-04-14,True,True,True
,cust124,CAMP005,Social Media,2026-02-03,True,True,False
f54d9a10-632d-48f7-b1bf-46027a26c056,CUST125,CAMP006, eMail ,2026-03-28,False,False,False
c1827e78-9a2a-4375-b9f9-d8e1361432e9,CUST125,CAMP008,Social Media,2026-07-01,True,False,False
acf84e24-91da-4bb8-960d-c4792f7bc4d0,CUST125,CAMP004,Email,2026-02-08,True,False,False
2414573c-9f53-4453-8e3e-80e429a3ec9e,CUST125,CAMP003,Email,2026-03-13,False,False,False
d4d11ebe-c939-4859-885a-e60b4d7bbc40,CUST125,CAMP002,Webinar,2026-06-03,True,False,False
,CUST126,CAMP002, eMail ,2026-06-08,True,True,False
102c5d8b-a225-4df0-86b4-373d149ce1b6,CUST126,CAMP005,Email,2026-07-17,False,False,True
,CUST126,CAMP006,Social Media,2026-07-17,False,True,False
d0d26af3-9598-40a4-a4aa-b1c4361014b2,CUST126,CAMP008,Email,2026-06-09,True,False,False
,CUST126,CAMP004,Email,2026-05-07,True,False,True
df637c51-92d3-43e6-804b-2ad504276854,cust127,CAMP008,Webinar,2026-02-05,True,True,True
8e645b64-8e1c-4ab2-9bff-5f268c0c3498,CUST127,CAMP006,Search,2026-04-22,False,False,False
,CUST127,CAMP002,Email,2026-05-18,True,True,True
2dd483ad-6838-489a-8667-e1e2abbec228,CUST127,CAMP002,Email,2026-02-20,False,True,False
ee2695ea-e259-457c-9ced-b966834618d2,CUST127,CAMP010, eMail ,2026-07-03,False,False,True
0a503cef-ccc4-46b3-aa53-c6d5ea1afd49,CUST128,CAMP003, eMail ,2026-03-04,False,False,True
39d16492-c41c-4487-b93f-8ea15750e459,CUST128,CAMP006,Social Media,2026-02-25,True,True,True
,CUST128,CAMP009, eMail ,2026-05-27,False,False,False
,CUST129,CAMP004,Social Media,2026-06-16,True,True,True
e68a756c-5958-403e-b0a4-812da3533cdb,cust129,CAMP003,Social Media,2026-05-23,False,False,True
d83fa428-da95-40d8-9202-1d375dd5f06f,CUST130,CAMP004,Webinar,2026-01-21,False,True,True
ed3a93bf-54ae-487e-80fa-b88b7c888452,CUST130,CAMP003,Social Media,2026-07-10,True,True,False
,CUST130,CAMP010,Email,2026-06-06,False,False,False
,CUST130,CAMP008,Email,2026-04-27,False,True,False
,CUST130,CAMP008,Webinar,2026-02-18,True,False,False
72593ba4-2aa2-4f83-a5a1-739c64b283bf,CUST131,CAMP002,Social Media,2026-02-19,False,True,False
,CUST131,CAMP003,Webinar,2026-07-02,False,True,True
dd5c47bd-b88c-43e3-968d-15625ffac88b,CUST131,CAMP001,Search,2026-02-11,False,True,False
dfadb8f8-adf6-4b6c-9718-1f767f59ee9a,CUST131,CAMP003,Social Media,2026-05-28,False,False,False
,CUST131,CAMP008,Webinar,2026-03-31,True,True,False
c3070cb7-df77-4a77-8994-c857eb4e18bf,CUST132,CAMP010,Social Media,2026-03-10,True,True,False
,CUST132,CAMP004,Email,2026-02-17,True,True,False
f61f9c31-ef59-4c52-b5ac-a86e8c7c942f,CUST132,CAMP002,Webinar,2026-02-16,True,False,False
a3a47282-11aa-486a-aa85-9324783c723c,CUST132,CAMP003, eMail ,2026-05-05,True,True,True
,CUST132,CAMP010,Social Media,2026-07-06,True,True,False
63f47adb-484f-427a-82c4-d09a291117c4,CUST133,CAMP009,Social Media,2026-02-22,True,False,True
b1185680-8439-443f-b1ad-96c0114d859c,CUST133,CAMP005,Search,2026-04-30,True,True,False
b298bf4f-df79-4e43-94ba-2e1e0f6e272e,CUST133,CAMP008,Webinar,2026-06-21,False,True,True
a299e09f-06b3-44c0-afb2-07e33d513168,CUST134,CAMP010,Email,2026-05-11,False,True,False
053d3656-c815-42ff-8f0e-4ea1325e5a3c,CUST134,CAMP002, eMail ,2026-06-19,True,False,True
,CUST134,CAMP002,Search,2026-03-11,False,False,True
196c7aa3-8b40-449f-b2d6-4c50907cc22d,CUST135,CAMP001,Webinar,2026-03-27,False,False,False
f5f7ad35-8c52-4b71-b4f5-713cb2709453,cust135,CAMP009,Webinar,2026-03-22,False,True,False
,CUST135,CAMP008,Search,2026-01-22,True,False,False
9dea5e9a-ced6-4722-b105-a5adb996bf1a,CUST135,CAMP008,Email,2026-04-23,False,False,False
c003d9f0-9894-40b7-aa6e-9af4aa7061f5,CUST135,CAMP007,Search,2026-02-18,True,True,False
fc8b0be2-9320-4e8d-ac41-da7b52e052f7,CUST136,CAMP001, eMail ,2026-04-21,True,False,False
76520c40-87c7-455a-95ae-ed5fdd55d586,CUST136,CAMP006,Webinar,2026-04-10,False,True,False
be560f36-cead-4f67-a63b-355efa08f9ed,CUST136,CAMP001,Email,2026-03-08,False,False,False
948b61b3-d51d-46f5-afec-8c1d015359bd,CUST136,CAMP003, eMail ,2026-01-24,True,False,True
,CUST136,CAMP002,Webinar,2026-03-21,False,True,True
30ba9218-ed65-4a86-9d4e-d754b33554e4,CUST137,CAMP009,Email,2026-06-23,False,False,True
89087c66-6b48-48f4-b329-035880bda6fb,CUST137,CAMP001,Social Media,2026-04-26,False,True,True
16bf700b-40ae-4147-b7c1-4289b5ceb850,CUST137,CAMP009, eMail ,2026-01-20,True,True,False
,CUST137,CAMP008, eMail ,2026-06-01,False,False,False
ff9e35c3-8e0f-4e43-959a-d0cdc3561988,CUST137,CAMP007,Email,2026-03-11,True,True,True
6dbe53a4-bfa0-43f9-9c18-c416c30d147c,CUST138,CAMP003,Social Media,2026-04-11,False,False,False
,CUST138,CAMP001,Search,2026-02-27,False,False,False
,CUST138,CAMP005,Email,2026-06-07,True,False,False
01a51c1a-2e5a-4eb3-a32b-8f9cc1bf4c81,CUST138,CAMP001, eMail ,2026-04-04,False,False,False
20a8b8a2-44ae-4da7-8d08-3c418b0695f5,CUST139,CAMP005, eMail ,2026-05-06,True,True,True
,CUST139,CAMP004, eMail ,2026-02-08,True,True,True
27136e01-f7e1-4723-87c2-92f7c60134b7,CUST139,CAMP003,Social Media,2026-03-29,True,False,False
35c642eb-8d64-4c8b-b2d8-f1f514e616f2,CUST139,CAMP003,Webinar,2026-04-30,False,True,True
,CUST140,CAMP007,Social Media,2026-03-27,False,True,True
87c640df-2109-4432-b8bd-643aee1e54f0,CUST140,CAMP003,Webinar,2026-02-01,True,True,False
0aef656c-af6b-4a1f-a086-da1db81e63f6,CUST141,CAMP002,Email,2026-02-01,True,False,False
ab2db3d0-eab4-4cfc-b778-b215895dc167,CUST141,CAMP001,Search,2026-01-21,False,False,False
a92a254d-4119-4f3d-854f-6e8185fc5cfa,CUST141,CAMP005,Email,2026-07-07,False,False,False
2a693316-4a75-47cb-8b6f-b195f4e33a3a,CUST142,CAMP007,Search,2026-06-01,True,True,True
bde78168-3ba3-4237-bbd7-6a712b1cc97a,CUST142,CAMP010,Search,2026-04-15,False,False,False
,CUST142,CAMP003, eMail ,2026-07-04,True,False,False
f7c2e593-9fd8-4860-ae38-505f3628c22b,CUST142,CAMP010,Social Media,2026-07-07,False,True,False
,CUST143,CAMP001,Webinar,2026-02-03,True,True,False
d7554b1c-e1a7-4357-8019-c242859354b5,CUST143,CAMP003,Webinar,2026-07-07,False,True,True
a39ed9f2-500a-481c-bf18-bace59f3f9e8,CUST143,CAMP009, eMail ,2026-05-23,False,True,False
ccb46ec9-b436-4294-ab15-36304ecf1a65,CUST143,CAMP010,Email,2026-02-08,True,False,True
,CUST144,CAMP010,Search,2026-05-07,True,False,False
82057133-5520-420c-8348-3fef4e37b336,cust144,CAMP005,Social Media,2026-02-13,False,True,False
48b30bb8-343d-4d2a-b895-0222e8563ce5,CUST145,CAMP002, eMail ,2026-07-01,True,False,True
f7faea92-879a-45c8-9290-1a36e515cad0,CUST145,CAMP003,Webinar,2026-02-16,True,True,False
893f37d8-a42f-4040-9602-a7e6709a6aa0,CUST145,CAMP002, eMail ,2026-04-14,True,False,False
,CUST145,CAMP005,Search,2026-06-19,True,False,False
6287bc50-61d2-44d9-a1c9-b7ac7ba58dcf,CUST146,CAMP005,Social Media,2026-04-07,True,False,False
daab8677-48b7-4f1e-b49e-11f18c43165f,CUST146,CAMP010,Webinar,2026-02-26,True,False,True
b23e614e-6bcc-4a3d-83f8-53f6d202094d,CUST146,CAMP004, eMail ,2026-03-08,False,True,True
,CUST146,CAMP007, eMail ,2026-03-15,True,True,True
,cust146,CAMP006,Search,2026-02-02,True,False,True
,CUST147,CAMP004,Email,2026-04-03,True,True,False
,CUST147,CAMP005,Email,2026-07-16,False,False,False
cfc6bc7c-b85a-4633-988a-8e2a6647dc04,cust148,CAMP005,Webinar,2026-05-07,True,True,False
1c58827a-1f36-4f96-bdff-e0d4c407be7b,CUST148,CAMP007,Social Media,2026-02-16,False,False,False
742f44e6-60a8-4737-aa20-24c81b41a838,CUST148,CAMP008, eMail ,2026-03-15,False,False,True
fa4809c7-5799-4abf-a18b-321a5fb99e1d,CUST149,CAMP009, eMail ,2026-03-08,True,False,False
,CUST149,CAMP006,Email,2026-05-23,True,False,False
d179c3a4-6911-407f-9c1a-3b3d1fd1098c,CUST149,CAMP008,Search,2026-02-26,False,False,False
53b3db70-cc50-4bf2-b2ea-73faae854848,CUST149,CAMP010, eMail ,2026-07-07,False,False,False
,CUST149,CAMP008,Social Media,2026-07-13,True,False,False
a2dbb3f1-cc0b-4c7b-84d4-7e3e8e3eca43,CUST150,CAMP006, eMail ,2026-04-01,False,True,False
f489b452-783a-4bb9-80b9-7d18c76874dd,CUST150,CAMP006,Email,2026-06-02,True,True,True
,CUST150,CAMP005,Webinar,2026-03-03,False,True,False
