behavior_id,customer_id,log_date,website_visits,app_sessions,page_views,avg_session_duration
58c64d25-3b4b-4f7a-aebe-8a45200a9641,CUST057,2026-07-06,27,27,108,751.0
c227d3fb-9bd9-4e64-8b89-0f5b00c832a9,CUST058,2026-07-02,3,3,14,50.0
064af778-7a0a-433f-8d72-565f5b4ef0c7,CUST058,2026-07-07,3,3,18,106.0
d56e117b-e806-40f7-9e49-fd7c7b44cb54,CUST058,2026-07-14,3,3,7,65.0
ee1f4c72-cacf-41cb-ad86-d73e1f8fbb0e,CUST058,2026-06-22,3,3,10,64.0
e2583e15-23a7-4adb-a284-5516ce93c261,CUST058,2026-07-08,3,3,14,32.0
0d9502a6-3982-4cd1-a165-cbce51e9653d,CUST059,2026-06-24,3,3,13,69.0
285d2335-0097-443a-9f51-4180a6503ed7,CUST059,2026-07-12,3,3,10,44.0
cdee47f8-df51-4777-b52e-e95ac0c6537e,CUST059,2026-07-06,3,3,17,89.0
75484124-a44f-4214-9dd0-2596516de267,CUST059,2026-07-13,3,3,6,74.0
14c51141-2965-45d5-a08e-1dca0bd3341d,CUST059,2026-07-14,3,3,10,102.0
b062eea5-885d-415d-b737-8e3ea3cf0c95,CUST060,2026-07-09,36,36,147,567.0
43f2a893-8888-4017-b2f8-448b69f2cd90,CUST060,2026-06-20,36,36,73,881.0
e0d07469-361e-4e9c-be1b-f84e6b78c21d,CUST060,2026-07-03,36,36,-10,872.0
507eeda8-05c7-4d0b-9f42-b1273ed6cf8b,CUST060,2026-07-02,36,36,-10,339.0
d52b3360-f096-45df-87b6-32e706703b77,CUST060,2026-06-25,36,36,110,788.0
d6d8e65e-1284-4697-96cd-5d7268d93876,CUST061,2026-06-20,2,2,6,93.0
6593cef9-b7fd-401d-bbb6-35ee03b281e1,CUST061,2026-06-21,2,2,6,101.0
77540600-a1db-4ca0-aac1-a59a115eb434,CUST061,2026-07-11,2,2,8,84.0
cfcd1b71-dfd9-4831-afdf-9f50ed68c35e,CUST061,2026-07-14,2,2,11,37.0
75771b05-6fbf-4f8d-864d-be0a4ff483de,CUST061,2026-07-05,2,2,8,91.0
686055e9-7630-4273-9ba9-7d364be1c204,CUST062,2026-06-22,2,2,12,80.0
845c2ee0-8147-497b-a9ea-44b8aa87b823,CUST062,2026-07-11,2,2,4,32.0
78c03d38-944f-4e46-b4cf-65c6a5163145,CUST062,2026-06-22,2,2,4,50.0
99e09214-f15f-4c2c-8d3f-5c8cffb01fc1,CUST062,2026-07-08,2,2,-10,117.0
7219be42-3659-4229-9dd8-a921bf07bf8a,CUST062,2026-06-30,2,2,12,116.0
49689088-41e7-491c-a979-bd507c3d45ef,CUST063,2026-07-09,16,16,83,895.0
69696643-ee39-4771-8a26-329da50d9f30,CUST063,2026-07-07,16,16,49,470.0
27b0c831-e34b-4e46-94d7-71ffd398ce71,CUST063,2026-07-07,16,16,33,574.0
d0c93ffc-1f3c-48fc-8463-2dd96e318f9a,CUST063,2026-06-19,16,16,83,324.0
912dfa06-0843-4d94-8da3-ad0854a58fe9,CUST063,2026-06-20,16,16,33,820.0
a34c5f4c-5432-495e-acbe-40f8354c8104,CUST064,2026-07-01,16,16,49,587.0
171f09d7-2e29-4dca-ad38-2bc9dc8adea4,CUST064,2026-06-28,16,16,65,689.0
e6316bc1-33c2-4f8d-a083-2633ca84c02d,CUST064,2026-07-03,16,16,32,838.0
299dc0f5-849b-45cf-90c4-12c5bac01106,CUST064,2026-07-05,16,16,32,852.0
b33812a5-9e91-4561-b750-dadb448f547b,CUST064,2026-06-25,16,16,49,390.0
440e6ae1-e15d-4a4f-ab0a-22f4558ca805,CUST065,2026-06-28,38,38,190,686.0
1b13bef3-5754-4e74-b1aa-5797650d3520,CUST065,2026-06-28,38,38,152,483.0
a8dd826e-f7fa-4426-a1c6-20f708f7301f,CUST065,2026-06-25,38,38,76,719.0
e5fdc0e5-bb46-42a3-b76f-3ee14b1c3d0b,CUST065,2026-06-30,38,38,190,828.0
b46d46a6-875e-4c4e-89d4-561c141454e2,CUST065,2026-07-05,38,38,152,809.0
e08b5016-f847-4da1-bb81-fab92d53f5b2,CUST066,2026-07-08,2,2,5,45.0
dddfd785-0934-4f18-aba1-2ea9f392252d,CUST066,2026-07-05,2,2,13,90.0
80feb712-36e8-4e20-8a0b-76b2d96b08b3,CUST066,2026-06-28,2,2,5,109.0
266e6b98-9691-4c37-ae0c-92bc0deccb39,CUST066,2026-07-04,2,2,5,37.0
c16af0d4-eb33-4f96-8403-d7b4b535c5c0,CUST066,2026-07-05,2,2,13,44.0
2b8b94b9-ecba-484e-9095-01841bc30876,CUST067,2026-06-28,34,34,174,820.0
d195df79-ae65-4eee-9c1e-a1498e807628,CUST067,2026-07-01,34,34,-10,642.0
6190c968-403f-4281-9cf3-5ca69599bdd1,CUST067,2026-07-10,34,34,69,393.0
7980b359-0929-45e3-a2b9-2ad5cbe94d7d,CUST067,2026-07-03,34,34,104,897.0
2f0207b7-7ee6-462e-b76c-52ac93d98c6c,CUST067,2026-06-21,34,34,69,790.0
88090a2b-4ca2-4cfc-a42d-83ee344cf835,CUST068,2026-06-30,19,19,58,443.0
b99640f0-0a75-4b47-8005-c14cc8c314c0,CUST068,2026-07-17,19,19,98,458.0
4488a5ee-1f4c-4c4b-8009-b91ef7978de8,CUST068,2026-07-17,19,19,98,861.0
0f76026b-2147-4154-8d8e-31f75b462f50,CUST068,2026-07-16,19,19,98,
f1fd799c-0c8c-46c3-9d1e-8a34047fc339,CUST068,2026-06-30,19,19,78,761.0
eb9f53b0-3cc1-4e74-97c2-69e9b73b9510,CUST069,2026-07-06,17,17,68,341.0
332c37a3-010f-4875-9859-a72f241b1f9e,CUST069,2026-07-05,17,17,51,834.0
0f15018d-93fc-44a6-a3e6-057ca1ca5337,CUST069,2026-07-12,17,17,51,667.0
2cba3b1f-79db-4cfd-8144-8d789b0cb2e7,CUST069,2026-06-20,17,17,51,479.0
5afb1bfb-35d9-453e-b399-d69713ff6c0a,CUST069,2026-06-22,17,17,51,
72df3921-1276-4608-871f-08c748263620,CUST070,2026-07-15,2,2,7,58.0
15da1b0d-359e-434d-a790-cc81be35eb07,CUST070,2026-07-05,2,2,10,52.0
9bc85a6e-87c8-4af9-ba0d-12efed848dfd,CUST070,2026-07-04,2,2,7,83.0
3b18f0bf-5e19-480e-8ca0-8210ca890f0d,CUST070,2026-07-18,2,2,5,89.0
c6a06d0c-3f47-429e-b7f8-e8a85e1bb71c,CUST070,2026-07-16,2,2,7,41.0
4dc79d02-561b-48cd-aed4-2ce35a5e2fa8,CUST071,2026-07-01,10,10,43,369.0
59351af6-73cd-4c01-9887-771518cd86e7,CUST071,2026-07-13,10,10,32,584.0
b78c3e9b-7c2e-4777-a61e-a0ff88816fe4,CUST071,2026-06-22,10,10,43,768.0
be2df717-1082-4de7-88c6-cee1761ffe69,CUST071,2026-07-04,10,10,32,633.0
69f95011-2d6f-4186-b8b3-df0a47d1d9f7,CUST071,2026-07-15,10,10,43,505.0
62dceef9-04c2-4462-a407-3fa656dc1f8f,CUST072,2026-07-16,16,16,48,740.0
0cca2981-dd13-4415-9c33-0f76b1ba4cea,CUST072,2026-07-13,16,16,81,788.0
1ec4ac6a-b3d9-43b2-af2e-1f1fe8f8764f,CUST072,2026-06-25,16,16,48,454.0
bc9ccdec-08fb-42a0-8e44-19f6d174c88e,CUST072,2026-06-26,16,16,64,617.0
ad8a5939-fc67-46b8-b58a-3288907d9a63,CUST072,2026-07-17,16,16,32,376.0
be17a2cf-d928-4043-a018-39887ee5f48a,CUST073,2026-07-07,28,28,140,540.0
88ff9698-c388-4afc-9476-5202eaa957aa,CUST073,2026-07-06,28,28,140,379.0
f12a8abe-37cc-40a4-964a-f6447d2cf819,CUST073,2026-07-02,28,28,56,428.0
d42c254f-a8af-469b-9c16-270c0daf7b0e,CUST073,2026-07-06,28,28,112,552.0
3667f911-39a7-41a9-b759-4c176033645f,CUST073,2026-07-04,28,28,84,890.0
0d823e08-2e37-495d-99f9-122bb8c2d2af,CUST074,2026-07-15,19,19,38,396.0
c3086592-922c-4dec-95e3-802be71ecbe1,CUST074,2026-06-22,19,19,57,747.0
8de4f552-23bb-494a-9876-803a22696b3a,CUST074,2026-06-21,19,19,95,357.0
1715bb62-c2cb-4973-8a92-21aa8f597361,CUST074,2026-06-30,19,19,95,636.0
b9eb6c77-9f20-49a6-ae01-9eee26f7c578,CUST074,2026-06-25,19,19,38,722.0
eff1bf66-04c7-4fcf-aa24-ce1d108e6472,CUST075,2026-07-10,38,38,154,309.0
35b9624e-fa6a-4c83-8375-546d7169bdad,CUST075,2026-07-04,38,38,77,423.0
a6b952a0-c7c6-4e84-a903-6b3e4ac041f8,CUST075,2026-07-01,38,38,77,317.0
b90579d4-fef5-4d1f-8f41-71aff8e7ea1a,CUST075,2026-07-11,38,38,115,768.0
9eb005c0-c835-4321-ab85-a66842bc8819,CUST075,2026-07-18,38,38,115,814.0
a921a40e-ec95-4db5-a3ba-3eda6e900dd5,CUST076,2026-07-02,33,33,132,751.0
8d07164c-a1aa-40ac-94ba-be4df34e6979,CUST076,2026-07-15,33,33,66,366.0
9aaf2a46-c989-43d1-b371-c1b07bb88f8d,CUST076,2026-07-17,33,33,132,774.0
0e398779-ddb2-4970-8ecf-b6e065a83475,CUST076,2026-06-19,33,33,165,
f9cca4c6-26f9-486d-ac1b-5f9816898d56,CUST076,2026-07-03,33,33,132,593.0
6ac4a6e9-872c-49f5-b42d-9f2ccaacf578,CUST077,2026-06-24,30,30,92,764.0
61affa03-d7f7-4ca9-8094-5b4a9b030370,CUST077,2026-07-18,30,30,123,411.0
f465c877-679c-4f99-9dc5-4e93d6ac3a71,CUST077,2026-07-12,30,30,123,564.0
b719a63e-9fb9-450d-a790-e7c9ba443fab,CUST077,2026-07-18,30,30,154,651.0
019cec8d-f5e7-461d-b7de-fa7e9ce3ea14,CUST077,2026-06-29,30,30,92,875.0
d4d6b6a9-457f-4a9b-bcb4-5cfa370c92e6,CUST078,2026-07-10,17,17,35,741.0
1a4b7fe7-7dd4-4165-911e-475dc76d3f02,CUST078,2026-07-03,17,17,88,544.0
600b8a8e-d656-4e1d-9ed1-a7962304f493,CUST078,2026-06-27,17,17,35,899.0
98d8ea95-4e79-48d1-b5b2-8ffe99d103d0,CUST078,2026-06-22,17,17,52,582.0
104b38ee-6dff-42e4-901e-34d98048e3ab,CUST078,2026-06-19,17,17,35,517.0
8b2b113e-0adb-4a32-b822-cd5c54daf646,CUST079,2026-06-26,11,11,59,535.0
62ae430c-ce73-4170-a53f-f5f84f9713f1,CUST079,2026-07-13,11,11,23,383.0
185b3485-0463-4d9f-8299-89dc65e490b6,CUST079,2026-07-09,11,11,35,830.0
d62ab860-bb05-4074-86be-13787d746922,CUST079,2026-07-03,11,11,35,353.0
68e09538-fc04-42cd-84a7-ce78d5990b78,CUST079,2026-07-16,11,11,47,498.0
0bf49fe9-3d72-4b8c-8f44-0d6ffdaec164,CUST080,2026-07-16,34,34,104,565.0
d305c1d0-ee6d-4b7b-acaf-2a5982ff1373,CUST080,2026-06-23,34,34,104,791.0
bceabba6-98cc-48a0-af00-d08796daabbe,CUST080,2026-07-15,34,34,69,729.0
ae7ec30f-b4e2-450a-ac83-7dafbce13d83,CUST080,2026-07-12,34,34,139,427.0
5647646a-cfa3-44b0-9e88-e967a4f5787b,CUST080,2026-07-08,34,34,174,736.0
18479477-f81b-4f0c-bf14-25c45d5918f7,CUST081,2026-06-23,3,3,6,84.0
530a9644-586d-4dee-9cbb-d41d8b496c1a,CUST081,2026-06-28,3,3,15,56.0
f01f2c20-0ee4-41c6-b20e-86cf452f5a27,CUST081,2026-07-09,3,3,6,59.0
7a3a922c-c09b-4f09-9e13-b35d0b8d75cb,CUST081,2026-07-15,3,3,9,44.0
630a30b2-9b1a-4abc-8506-7c0323de2b16,CUST081,2026-07-09,3,3,9,114.0
fb193a39-93af-46c8-ba9f-4060de36ae8f,CUST082,2026-07-07,2,2,10,60.0
8ca21b74-03e0-46e7-bcd8-ad9c8a26c250,CUST082,2026-06-29,2,2,7,93.0
38178ec4-daef-4b6a-914e-b2be5971b9e9,CUST082,2026-07-07,2,2,13,58.0
7d9962aa-c55c-46ea-8be1-c233b90df94f,CUST082,2026-06-21,2,2,7,113.0
21192de3-d31c-496a-8878-ed25ff85e331,CUST082,2026-07-07,2,2,7,79.0
ca8465b4-29d0-46ac-92e0-8addf1bbf1f9,CUST083,2026-06-27,2,2,7,82.0
872a2356-addc-4c15-ad78-ec333488ff0b,CUST083,2026-07-14,2,2,12,41.0
704be5bf-15d3-43f6-8a72-3448bf0f3226,CUST083,2026-07-03,2,2,7,111.0
ff1ddd60-1eb4-4872-a8c5-fcdd43cd1d05,CUST083,2026-06-20,2,2,9,39.0
c9d225be-fd6e-48b9-87fc-c6d5f69669ca,CUST083,2026-07-05,2,2,9,86.0
cf64419f-f308-492c-ad3f-302072f60d28,CUST084,2026-06-21,12,12,25,652.0
b3acecec-7aa2-4f7c-8825-feea0c7b6c84,CUST084,2026-07-15,12,12,51,483.0
008245ad-1c97-42f6-89ab-4b5a47cd4bf7,CUST084,2026-07-04,12,12,64,801.0
3285bc8c-cbe2-4e2f-bea8-e50ec2d4e0a8,CUST084,2026-07-07,12,12,51,412.0
682bee30-8e86-4dca-a63d-8a5b8ed22903,CUST084,2026-07-12,12,12,51,461.0
293d4d70-6213-41da-b042-bc09d3530690,CUST085,2026-06-26,10,10,-10,752.0
b6ce59f3-94ec-4ee8-a70c-7389373a31ba,CUST085,2026-07-12,10,10,-10,765.0
b19f02bd-7371-42e0-aaca-90d8709f90d3,CUST085,2026-06-20,10,10,43,333.0
30c1169e-9ff7-429d-9839-1286c96eabc6,CUST085,2026-07-03,10,10,32,770.0
1bca27bf-7da9-48c9-9f56-2317620d7941,CUST085,2026-06-30,10,10,54,501.0
21a3f35b-bd74-4dd6-8076-f40df9370577,CUST086,2026-06-23,2,2,8,57.0
227b1175-001c-4583-b76e-2bfb5374884e,CUST086,2026-06-20,2,2,11,109.0
3502127b-513a-4e61-a252-cdafd5c207b5,CUST086,2026-07-10,2,2,4,74.0
14305611-6399-4b03-939d-ea16d20a7229,CUST086,2026-06-27,2,2,11,78.0
709a94c0-c589-4793-9dff-92e0e0b99606,CUST086,2026-07-17,2,2,11,55.0
a3eec12b-a082-4f20-8d43-7339035543e2,CUST087,2026-07-04,38,38,190,474.0
a59bafa9-2efb-4991-bf14-f1a0474e425c,CUST087,2026-07-02,38,38,76,670.0
3c9f2662-e31a-4acc-ac4f-2f7a65ecdc66,CUST087,2026-06-21,38,38,152,608.0
13f2d636-0579-4081-b46a-40e946d4cae6,CUST087,2026-07-11,38,38,114,348.0
e8754d7b-fcfc-4db7-8eac-1ce0c41e8c20,CUST087,2026-07-11,38,38,76,713.0
f7771f1e-a9ae-44b3-8a05-eeff27ce9444,CUST088,2026-06-25,36,36,182,378.0
cb12f934-2283-4449-99f4-14d3a98a8d3a,CUST088,2026-07-14,36,36,182,522.0
c6f71bb9-a33f-44e7-b6f5-99d7cdd5f0c4,CUST088,2026-07-07,36,36,182,780.0
c82b5c0c-9673-4216-931f-4736c69488d6,CUST088,2026-07-12,36,36,72,696.0
9087c253-6645-4b9a-8730-7e0f674e0530,CUST088,2026-07-15,36,36,182,437.0
e87e3708-00ba-45d9-a5f6-3e456db85917,CUST089,2026-07-17,2,2,4,68.0
9c52e958-225f-4e51-a366-371a4a6b422c,CUST089,2026-06-26,2,2,6,108.0
6fced14a-2a57-4668-a09f-3510fd15b875,CUST089,2026-06-19,2,2,8,46.0
59a947f7-1e26-44be-ad67-b2d284853f7a,CUST089,2026-07-11,2,2,6,77.0
3c63cdf7-5aa3-4dc0-ab6b-6a64fb6e58be,CUST089,2026-06-25,2,2,6,83.0
a720b85b-cc38-4c32-afdd-c71d70674569,CUST090,2026-06-19,10,10,21,788.0
ae28e036-77d0-4103-843d-2f4e6a3096f9,CUST090,2026-07-17,10,10,-10,443.0
16221bcf-5a57-4102-b3b7-4aa82108a5c3,CUST090,2026-07-05,10,10,53,748.0
897b5088-836c-499f-8fb9-dc931fdcb1b9,CUST090,2026-07-05,10,10,53,797.0
9562b796-3c49-475b-a642-9c3c8e94b9ed,CUST090,2026-07-12,10,10,42,631.0
3f894761-c1b2-4279-9529-d172f5246b45,CUST091,2026-07-07,2,2,4,108.0
d1752b75-4e4c-4403-9547-e7bc6f116bc1,CUST091,2026-07-15,2,2,8,45.0
a27c6e0c-0069-406b-8a25-7024828dfe46,CUST091,2026-06-24,2,2,4,99.0
d6b3a093-0aff-42a0-ba21-7b583a0c80a0,CUST091,2026-07-02,2,2,11,110.0
3eba229c-b06a-4de7-a617-02a51ee39232,CUST091,2026-07-03,2,2,11,67.0
426e14a7-26e6-4530-969c-48bf084ce24f,CUST092,2026-07-17,24,24,49,750.0
afb8653f-8ce4-4490-b46a-16dcf81899f4,CUST092,2026-06-26,24,24,124,766.0
a94ea0b0-073d-431a-94a3-1a534f973752,CUST092,2026-07-17,24,24,74,778.0
5229b8cb-b6b4-48fa-8460-7363ca406d62,CUST092,2026-07-05,24,24,124,610.0
0d6d7042-4d00-41b0-a305-503259d2c582,CUST092,2026-06-27,24,24,49,842.0
a91b3913-4f6b-4e31-acf4-7e1b4c62fb91,CUST093,2026-07-12,36,36,184,574.0
32f84c90-89aa-453c-947e-dbd6b76add7e,CUST093,2026-07-07,36,36,73,453.0
a90f493c-f34a-451b-be00-595f8db7daaa,CUST093,2026-07-17,36,36,184,897.0
5890801e-3f4c-4a8a-aa29-d20d7c3a9397,CUST093,2026-06-29,36,36,147,353.0
40638435-4865-4e75-8ac2-e59f3d3dfaa2,CUST093,2026-07-06,36,36,110,459.0
e48fd514-8b30-4ebb-a15d-7ea65b444bc4,CUST094,2026-06-23,2,2,9,61.0
e81a285d-68b5-48f4-aacc-cf2c1303a723,CUST094,2026-07-18,2,2,12,108.0
a523925b-c251-45bd-8827-8f8a60720210,CUST094,2026-06-22,2,2,7,45.0
63b300a6-cd9f-485d-952a-643b6f4d535e,CUST094,2026-07-02,2,2,7,38.0
161641d5-f1d6-4e02-b0f8-420e890c852b,CUST094,2026-07-09,2,2,7,93.0
617fe335-44fa-4b96-b63a-c33f1b0d56b1,CUST095,2026-07-03,3,3,7,34.0
90252f19-4bc8-4061-aa2b-8b8e120a9d6d,CUST095,2026-06-20,3,3,10,95.0
7289c6a5-6b8c-4db7-b212-0aa61b823777,CUST095,2026-06-27,3,3,14,98.0
8b5e0839-e094-43d2-8beb-500f1eb433f3,CUST095,2026-06-21,3,3,18,79.0
1cbb4d57-4208-49e5-81fe-957f9fd9ee81,CUST095,2026-06-21,3,3,14,42.0
0ba6d156-9e0f-42f4-b545-5593bcaeda35,CUST096,2026-07-17,3,3,12,42.0
4abab307-82df-4da5-930f-23111dc927f1,CUST096,2026-07-10,3,3,12,117.0
946595ae-e329-4470-a269-15658a2bb1c3,CUST096,2026-06-25,3,3,12,42.0
0507f8d5-a726-4efe-906d-05c2a9d26678,CUST096,2026-06-22,3,3,12,78.0
d6dc6fb0-2b63-4373-9a2d-13a7fb72561b,CUST096,2026-07-16,3,3,16,
cb53dd65-a32d-441e-acd0-85cfc698233f,CUST097,2026-07-10,21,21,42,453.0
f6778af3-18c0-4ae4-8697-a4eac58a270b,CUST097,2026-06-29,21,21,42,703.0
233a576a-b65c-4792-8778-5eab7c11cdd9,CUST097,2026-07-05,21,21,64,526.0
6081e73e-6a2c-4d9c-8d06-dc8efd996e9a,CUST097,2026-07-01,21,21,64,539.0
e17f246f-b520-4ea7-9326-2f5af608a1a7,CUST097,2026-07-18,21,21,64,394.0
9983aaed-3043-44f5-b5bf-c33def61d6a8,CUST098,2026-06-27,26,26,104,693.0
27c95255-2ed2-4d12-8c6c-d0d40bf673d5,CUST098,2026-06-19,26,26,52,845.0
7c17e6dd-ae11-4a04-a1cc-2e3c6ce4d816,CUST098,2026-06-27,26,26,104,568.0
be1fd570-d7a8-4c0c-b96c-ac5249416e4d,CUST098,2026-06-23,26,26,104,577.0
253667de-278c-4cb4-b3a3-f5d0256f1f85,CUST098,2026-06-27,26,26,131,437.0
96aabf4c-7994-44b6-90ac-9ff7bd747c99,CUST099,2026-07-02,34,34,172,
406440fc-992b-4e09-a7d3-cbd64a6474bc,CUST099,2026-06-20,34,34,172,312.0
fd4df101-4229-4dfc-9851-266eeee524a6,CUST099,2026-07-13,34,34,68,325.0
6c1a5e5f-5426-4567-be14-61d4a8ddaab6,CUST099,2026-07-12,34,34,172,390.0
01726804-9ed4-4f90-b3da-4d4455c24077,CUST099,2026-07-07,34,34,103,332.0
41f7c926-16d9-48dd-8e2e-c38ba6f2f620,CUST100,2026-07-13,17,17,52,719.0
f29afd76-8df7-4ae1-9bc5-0ad8db29c131,CUST100,2026-07-10,17,17,88,
3c1fa899-417e-4f62-bb7e-f897dbeb39c4,CUST100,2026-07-05,17,17,52,334.0
033beabf-ba16-46d7-b485-793839905973,CUST100,2026-07-14,17,17,35,680.0
485315ee-2870-426d-a670-6fe70f33cd25,CUST100,2026-07-12,17,17,88,459.0
32e17155-45b5-46f8-8f86-3c08e1f659ec,CUST101,2026-07-10,34,34,102,791.0
9f4580d4-6e48-4648-b33c-cacff4692990,CUST101,2026-07-18,34,34,170,415.0
d320bad8-b159-48b5-ad28-b87f67398847,CUST101,2026-06-25,34,34,136,840.0
877e8687-963e-440c-b08c-700f836b1c39,CUST101,2026-06-25,34,34,68,327.0
3027d04b-7df4-43fd-88a4-d2bf5b0b7ab3,CUST101,2026-06-19,34,34,170,519.0
54aaf852-7528-4663-9e30-fe19c8e7917b,CUST102,2026-07-17,27,27,82,419.0
eaae14d7-e6b8-4200-b29d-08a5a498df00,CUST102,2026-07-03,27,27,137,854.0
658fe37f-8dec-4cf4-82f6-8efea20f6ce7,CUST102,2026-07-03,27,27,137,373.0
9a3adffc-a959-4733-a022-46e1d139972f,CUST102,2026-07-12,27,27,137,694.0
6ea2bfe5-67f9-4a85-a17a-6e9ead3bdf7d,CUST102,2026-06-19,27,27,-10,578.0
24c912ea-4bd6-4d2f-9f40-0facfe78b7d1,CUST103,2026-07-01,18,18,90,500.0
60206cfd-7812-42f3-9919-df9a4ea3084b,CUST103,2026-07-09,18,18,72,
5d18e0fa-0206-4d1f-8316-22948b098609,CUST103,2026-07-18,18,18,72,809.0
5f1664cc-ddef-4dca-9c55-52206ad411af,CUST103,2026-07-13,18,18,36,582.0
9b94b459-e550-4a5c-beda-a18e86dbe17d,CUST103,2026-07-02,18,18,54,752.0
96266fb6-598a-41bc-ac1f-4ab297eeae8b,CUST104,2026-07-04,3,3,13,58.0
d6761ecf-131d-4e2e-b501-fcaa708af9a3,CUST104,2026-07-01,3,3,13,57.0
7fb9e552-fdb8-42c4-a4ad-ad8999de3879,CUST104,2026-06-29,3,3,6,108.0
6c3b481d-cc18-4767-88f4-97f6e405e0d7,CUST104,2026-07-17,3,3,13,35.0
863253c4-5cac-4b22-bd0e-3581de8b98f8,CUST104,2026-07-03,3,3,17,116.0
310af329-ee85-42b8-9377-cbf09bdc97bd,CUST105,2026-07-01,32,32,129,794.0
d073cc26-234f-452b-9733-c9a1a460333c,CUST105,2026-07-16,32,32,97,325.0
d3461dc1-6340-4597-9a00-141bbb04bfb2,CUST105,2026-07-14,32,32,162,830.0
d1d383fd-0700-40c9-8bdf-119b28aa389c,CUST105,2026-07-16,32,32,162,737.0
94f749ee-a8d7-4a9b-bccf-113f4d5b57b1,CUST105,2026-07-03,32,32,64,685.0
b147a6bd-ea46-4335-b244-a59cab65021a,CUST106,2026-07-03,35,35,176,730.0
b247e556-72ec-41f8-b286-096ffd3612d6,CUST106,2026-06-20,35,35,176,
5d9d873a-7a6e-47cb-8130-fb50b912c0c3,CUST106,2026-06-24,35,35,70,757.0
79b3a3c5-e519-4ff9-9c29-e40fe8522872,CUST106,2026-07-11,35,35,105,875.0
98bdc16a-cf9d-4c03-8aa7-14f16250f1c4,CUST106,2026-07-09,35,35,70,496.0
c45eca32-f1c8-4d4d-8df8-606d989eb595,CUST107,2026-07-08,26,26,52,762.0
1be89e7b-b7fb-4a52-8a2c-372e647bfe39,CUST107,2026-07-18,26,26,105,875.0
f0331ed3-89c5-4932-91fb-0df90abf81e0,CUST107,2026-07-13,26,26,52,747.0
52632d02-b3c6-4e69-bd9b-f822bc6ae169,CUST107,2026-07-17,26,26,105,407.0
ccc6339e-e892-4e05-b538-644490a6beb4,CUST107,2026-07-14,26,26,105,476.0
e0f24af8-9293-4591-bcba-864b6e870fd2,CUST108,2026-07-04,21,21,64,688.0
0a182fa9-d288-4753-9b6c-be203d25732b,CUST108,2026-07-11,21,21,43,750.0
bb72ff70-36bb-42a5-baad-7e7d45fe693c,CUST108,2026-07-02,21,21,86,402.0
fb359e92-1586-40d4-80a1-ae82c997ecd9,CUST108,2026-07-04,21,21,43,775.0
0af5456a-c5d0-409e-8526-053f6923e8bf,CUST108,2026-06-29,21,21,108,406.0
7be086dd-1478-42db-9187-46b46c344204,CUST109,2026-06-25,40,40,200,497.0
13bd3f7f-789c-4739-a94f-753cc0f58e92,CUST109,2026-06-29,40,40,160,612.0
9933cc5e-b4cc-4613-bc8a-b4b5b5ca8ffa,CUST109,2026-06-30,40,40,160,764.0
190d4200-14db-491d-8373-beed7fa84940,CUST109,2026-07-06,40,40,160,812.0
b5614d0b-7a84-4870-b6af-db366ababc31,CUST109,2026-07-16,40,40,120,355.0
272f11b8-3b53-46ce-a9fb-13bd4697e80c,CUST110,2026-07-09,36,36,109,496.0
18c33144-21fa-48ae-8853-36d639cb2a8b,CUST110,2026-07-04,36,36,109,316.0
64d61eaf-f0c7-4d73-8365-80808c09c241,CUST110,2026-07-03,36,36,145,803.0
dfe30457-d04c-4088-8480-f1c28d99725b,CUST110,2026-06-30,36,36,182,428.0
eb9a491b-0243-4297-916f-6dbadb8ada4f,CUST110,2026-07-18,36,36,145,724.0
150718ae-bc6f-4e48-a771-c6ff33ab194e,CUST111,2026-06-22,2,2,6,102.0
8f869dff-9737-486d-8ec2-c6244d5e37ce,CUST111,2026-07-07,2,2,6,
c2ee4408-7fb1-43d4-9761-5708916308d3,CUST111,2026-07-12,2,2,4,117.0
9cd5f0bc-f1ce-45f9-befc-305b1daa5d07,CUST111,2026-06-24,2,2,6,32.0
9086a53d-8f58-4c2d-9fdf-7038ec7b9b93,CUST111,2026-07-14,2,2,10,95.0
879407b7-2882-412d-a594-d7396316fe8a,CUST112,2026-07-03,2,2,13,52.0
199bee6c-5885-452b-b753-4c5257f3127e,CUST112,2026-07-06,2,2,13,91.0
f238ea4f-23ec-43aa-8f16-b1f2a0ff7624,CUST112,2026-06-27,2,2,10,79.0
e14c879c-fad8-4cf7-a65d-8b484a18e2c4,CUST112,2026-06-28,2,2,10,33.0
b3dc6300-3aff-47da-ad5b-8e3ff032d07b,CUST112,2026-07-17,2,2,7,112.0
ddf0308e-c4ea-4636-ae9a-c647a278f6e5,CUST113,2026-06-29,38,38,153,622.0
6abacb85-2948-4436-8f3b-e747cbfa280c,CUST113,2026-07-02,38,38,76,432.0
26356378-63c3-425b-a15d-67d7631b64f6,CUST113,2026-06-25,38,38,153,603.0
6f0b147c-cba0-4cb4-9224-11b441374b1b,CUST113,2026-07-03,38,38,76,662.0
6bd5dea9-cb02-4c18-8256-82ee5ecadd5d,CUST113,2026-06-30,38,38,115,586.0
54d9a2b7-b407-4436-90b6-95a61126751a,CUST114,2026-07-09,3,3,15,102.0
53506f24-02e2-45a1-b222-1a968baea4d8,CUST114,2026-07-03,3,3,7,78.0
321c0911-b729-4280-a82b-fdf024619109,CUST114,2026-06-27,3,3,15,34.0
